co-benefit_type,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,sum,population,households,LSOA code,LSOA name (Eng),WIMD 2025 overall rank ,WIMD 2025 overall decile,WIMD 2025 overall quintile
excess_heat,0.0,-1.24e-09,2.57e-09,-7.03e-09,-5.98e-09,-3.21e-08,-3e-09,4.84e-08,4.36e-08,6.78e-10,1.77e-07,9.98e-08,7.31e-09,1.39e-07,1.36e-07,3.75e-07,1.84e-07,1.98e-07,2.19e-07,2.32e-07,2.54e-07,2.62e-07,2.67e-07,2.72e-07,2.75e-07,4.55e-07,3.6e-06,1520,645,W01001894,Whitchurch and Tongwynlais 8,1690,9,5
hassle_costs,-0.031306492,-0.037364389,-0.043260015,-0.049132177,-0.054906622,-0.060572829,-0.061051386,-0.061498569,-0.061917659,-0.062304047,-0.062662762,-0.062940688,-0.063183813,-0.063388283,-0.063555546,-0.063680862,-0.06363816,-0.063556946,-0.063437022,-0.06328273,-0.063103179,-0.062810663,-0.062493949,-0.062154717,-0.061793418,-0.061419835,-1.530416758,1520,645,W01001894,Whitchurch and Tongwynlais 8,1690,9,5
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520,645,W01001894,Whitchurch and Tongwynlais 8,1690,9,5
physical_activity,0.023554769,0.033730269,0.041515381,0.048026745,0.054070105,0.059943434,0.06261407,0.065223314,0.067725907,0.070180729,0.072610551,0.074831461,0.076990025,0.079112293,0.081188169,0.083211982,0.08502774,0.086772644,0.088475164,0.090132267,0.091719891,0.093115542,0.094429257,0.095730975,0.096989761,0.098176611,1.915099056,1520,645,W01001894,Whitchurch and Tongwynlais 8,1690,9,5
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520,645,W01001894,Whitchurch and Tongwynlais 8,1690,9,5
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520,645,W01001894,Whitchurch and Tongwynlais 8,1690,9,5
sum,-0.005242122,0.00047944,0.009183443,0.01148352,0.013800945,0.019835616,0.022961892,0.030505241,0.037945199,0.048168609,0.053821905,0.065755338,0.072054811,0.079076859,0.087288708,0.095973954,0.10185436,0.10863088,0.113994277,0.12037763,0.124404118,0.127287866,0.128945243,0.131830878,0.132759538,0.134025841,1.867203989,1520,645,W01001894,Whitchurch and Tongwynlais 8,1690,9,5
air_quality,0.003551232,0.00453524,0.00584389,0.007554287,0.009743653,0.012929979,0.016482296,0.021257751,0.026552375,0.031757124,0.037556206,0.043031278,0.048302936,0.053387538,0.05818195,0.06270971,0.066594997,0.070114003,0.073208147,0.075847395,0.078012552,0.079294037,0.079429227,0.078966098,0.078460989,0.077977845,1.201282735,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
dampness,2.54e-08,1.68e-07,3.58e-05,0.000194328,0.000214072,0.000393747,0.0002156,0.000224659,0.000348027,0.000644579,0.000613826,0.00110614,0.000826166,0.000831417,0.000902975,0.000974785,0.001100097,0.001122003,0.001184285,0.001220533,0.00126844,0.001266963,0.00127064,0.001264166,0.001269009,0.001329204,0.019821654,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
diet_change,0.0,0.0,0.006012697,0.006041539,0.005997326,0.005930989,0.00585812,0.005783463,0.005708468,0.005633627,0.005559175,0.005485345,0.005412337,0.005340228,0.005269054,0.005198843,0.005129557,0.005061143,0.004993563,0.00492677,0.004860634,0.004795027,0.004729879,0.004665112,0.004600657,0.004536464,0.127530017,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
excess_cold,3.54e-06,2.99e-05,0.000209499,0.00036716,0.000535674,0.00231843,0.001560924,0.002632376,0.003041656,0.005829829,0.004932252,0.008653883,0.008310761,0.009574141,0.011403393,0.013578222,0.014734854,0.016022654,0.016523838,0.017816927,0.018975864,0.018843894,0.018717048,0.020309999,0.020379928,0.021524014,0.25683066,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
excess_heat,3.14e-10,-1.31e-09,3.13e-09,-5.33e-09,-4.02e-09,-3.06e-08,-1.34e-11,5.35e-08,4.52e-08,2.35e-09,1.72e-07,9.59e-08,9.95e-09,1.38e-07,1.32e-07,3.55e-07,1.74e-07,1.88e-07,2.05e-07,2.2e-07,2.37e-07,2.43e-07,2.48e-07,2.51e-07,2.53e-07,4.17e-07,3.4e-06,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
hassle_costs,-0.035055033,-0.041838283,-0.048439833,-0.055015108,-0.061480968,-0.067825629,-0.068361487,-0.068862214,-0.069331484,-0.069764137,-0.070165803,-0.070477008,-0.070749244,-0.070978196,-0.071165486,-0.071305807,-0.071257992,-0.071167053,-0.07103277,-0.070860004,-0.070658955,-0.070331413,-0.069976778,-0.069596926,-0.069192366,-0.068774053,-1.71366403,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
physical_activity,0.01261599,0.018066218,0.022235074,0.02572601,0.028966508,0.032113118,0.033542455,0.034936848,0.036279034,0.037596289,0.038897224,0.040086307,0.041241542,0.042379468,0.043491584,0.044573181,0.045543686,0.046477782,0.04739157,0.048280811,0.049132263,0.049879799,0.050582905,0.0512781,0.051950158,0.052583677,1.025847601,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
sum,-0.018884245,-0.019206758,-0.01410287,-0.015131789,-0.016023739,-0.014139397,-0.010702092,-0.004027064,0.002598121,0.011697313,0.017393052,0.027886041,0.033344508,0.040534734,0.048083602,0.055729289,0.061845373,0.06763072,0.072268838,0.077232652,0.081591035,0.08374855,0.084753169,0.0868868,0.087468628,0.089177568,0.917652039,1702,840,W01001895,Whitchurch and Tongwynlais 9,603,4,2
air_quality,0.002405585,0.0038824,0.005002672,0.00646686,0.008341071,0.01106873,0.014109698,0.018197734,0.022730206,0.02718574,0.032150054,0.036836999,0.041349811,0.045702493,0.049806757,0.053682754,0.057008761,0.060021212,0.062669959,0.064929292,0.066782778,0.067879795,0.067995525,0.067599063,0.067166663,0.066753067,1.027725679,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
dampness,0.0,4.14e-08,3.09e-06,3.2e-06,4.94e-05,0.000162994,4.55e-05,0.000107315,0.000121724,0.000223145,0.000226384,0.000443677,0.00031075,0.000312253,0.000280393,0.000301345,0.000429473,0.000450852,0.000466831,0.000473134,0.000435304,0.000449626,0.00045391,0.000483595,0.000494289,0.000500216,0.007228441,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
diet_change,0.0,0.0,0.005147179,0.00517187,0.005134022,0.005077233,0.005014854,0.004950944,0.004886744,0.004822676,0.004758942,0.004695739,0.004633241,0.004571511,0.004510583,0.004450478,0.004391166,0.0043326,0.004274748,0.004217569,0.004160954,0.004104791,0.004049021,0.003993577,0.0039384,0.003883448,0.10917229,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
excess_cold,0.0,5.39e-05,0.000273077,0.000487328,0.000755565,0.005190233,0.001729304,0.002224267,0.002879315,0.007512567,0.004877274,0.012091935,0.009027341,0.01066219,0.0120205,0.014352023,0.016902832,0.01739694,0.017556341,0.021707113,0.022230633,0.022126024,0.02198883,0.02323526,0.023071329,0.02383648,0.294188601,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
excess_heat,0.0,-9.82e-10,9.57e-10,-8.72e-09,-7.88e-09,-3.47e-08,-6.08e-09,4.45e-08,4.03e-08,-2.57e-09,1.68e-07,8.88e-08,1.79e-09,1.32e-07,1.26e-07,3.66e-07,1.74e-07,1.92e-07,2.07e-07,2.22e-07,2.44e-07,2.5e-07,2.57e-07,2.62e-07,2.65e-07,4.46e-07,3.43e-06,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
hassle_costs,-0.030008921,-0.035815733,-0.041467001,-0.047095777,-0.052630887,-0.058062245,-0.058520967,-0.058949615,-0.059351335,-0.059721708,-0.060065556,-0.060331963,-0.060565011,-0.060761005,-0.060921336,-0.061041458,-0.061000526,-0.060922677,-0.060807724,-0.060659827,-0.060487719,-0.060207326,-0.05990374,-0.059578567,-0.059232243,-0.058874145,-1.466985012,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
physical_activity,0.051039602,0.073079863,0.089943123,0.104018144,0.117074808,0.129788377,0.135570915,0.141231468,0.14663078,0.151923146,0.157193903,0.161997935,0.166669427,0.171249942,0.175734675,0.180134368,0.184070062,0.187842349,0.191507962,0.195075672,0.198504335,0.201515926,0.20435273,0.207170586,0.209895491,0.212479088,4.145694677,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
sum,0.023436266,0.04120047,0.058902141,0.069051616,0.078723971,0.093225287,0.097949298,0.107762158,0.117897474,0.131945563,0.139141169,0.155734411,0.161425561,0.171737516,0.181431698,0.191879876,0.201801942,0.209121468,0.215668324,0.225743175,0.231626529,0.235869086,0.238936533,0.242903776,0.245334194,0.2485786,4.117028103,1457,604,W01001896,Whitchurch and Tongwynlais 10,1851,10,5
air_quality,0.003321562,0.005347341,0.00687143,0.008853331,0.011371933,0.015029876,0.019195237,0.024860617,0.031141143,0.03731502,0.044201849,0.050695747,0.056948485,0.06297945,0.068666392,0.074040404,0.078648925,0.08282331,0.086494139,0.089625818,0.092196107,0.093718604,0.093882595,0.093337474,0.092742546,0.09217372,1.416483055,2017,407,W01001922,Cathays 9,1137,6,3
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,407,W01001922,Cathays 9,1137,6,3
dampness,0.0,1.14e-07,3.2e-07,0.000160259,0.000158975,4.48e-05,7.42e-07,9.4e-07,1.11e-06,0.000169634,0.000171628,0.000206539,0.000169106,0.000168074,0.000266001,0.000270035,0.000268022,0.000266046,0.000264102,0.000262197,0.000260397,0.000258467,0.000256618,0.000254758,0.000252988,0.000251317,0.004383189,2017,407,W01001922,Cathays 9,1137,6,3
diet_change,0.0,0.0,0.007125505,0.007159685,0.00710729,0.007028674,0.00694232,0.006853846,0.006764971,0.006676278,0.006588048,0.006500553,0.006414033,0.006328578,0.006244232,0.006161026,0.006078917,0.005997841,0.005917754,0.005838598,0.005760223,0.005682473,0.005605268,0.005528514,0.00545213,0.005376057,0.151132814,2017,407,W01001922,Cathays 9,1137,6,3
excess_cold,0.0,1.32e-05,3.65e-05,3.85e-05,5.18e-05,7.78e-05,7.76e-05,0.00027368,0.000294371,0.000187017,0.000397536,0.000432502,0.000407225,0.000436155,0.00049023,0.00052979,0.000532395,0.000532629,0.00053225,0.000532489,0.000776193,0.000764865,0.000756268,0.000745161,0.000738532,0.000738652,0.01039334,2017,407,W01001922,Cathays 9,1137,6,3
excess_heat,0.0,-9.33e-10,2.68e-09,-1.23e-09,6.23e-11,-9.53e-09,1.5e-09,1.49e-08,1.24e-08,2.01e-09,4.44e-08,2.23e-08,5.94e-10,2.67e-08,2.36e-08,6.88e-08,2.9e-08,3.01e-08,3.11e-08,3.23e-08,3.39e-08,3.37e-08,3.4e-08,3.37e-08,3.38e-08,5.75e-08,5.57e-07,2017,407,W01001922,Cathays 9,1137,6,3
hassle_costs,-0.041542891,-0.049581561,-0.057404902,-0.065197105,-0.072859643,-0.080378551,-0.081013583,-0.081606983,-0.082163104,-0.08267583,-0.083151836,-0.083520637,-0.083843258,-0.084114583,-0.084336537,-0.084502828,-0.084446163,-0.084338394,-0.084179258,-0.083974517,-0.083736258,-0.083348096,-0.082927826,-0.082477674,-0.081998239,-0.081502505,-2.030822762,2017,407,W01001922,Cathays 9,1137,6,3
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,407,W01001922,Cathays 9,1137,6,3
physical_activity,0.011355372,0.016126051,0.019670266,0.022542382,0.025139495,0.027718335,0.028806602,0.029823021,0.030780188,0.031715556,0.03282269,0.03364205,0.034392948,0.035135165,0.035841605,0.036727945,0.03728574,0.037775892,0.038202188,0.038559776,0.039072133,0.039249024,0.039368841,0.039414088,0.039425044,0.039790203,0.8403826,2017,407,W01001922,Cathays 9,1137,6,3
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,407,W01001922,Cathays 9,1137,6,3
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,407,W01001922,Cathays 9,1137,6,3
sum,-0.026865957,-0.028094856,-0.023700878,-0.026442949,-0.02903015,-0.030479076,-0.025991081,-0.019794864,-0.013181309,-0.006612323,0.001029959,0.007956776,0.01448854,0.020932866,0.027171947,0.033226441,0.038367865,0.043057354,0.047231206,0.050844393,0.054328829,0.056325371,0.056941798,0.056802355,0.056613035,0.056827502,0.391952793,2017,407,W01001922,Cathays 9,1137,6,3
air_quality,0.002259225,0.002876482,0.003696332,0.004802947,0.006188819,0.008203799,0.010452402,0.013497668,0.01687388,0.020192775,0.023890882,0.02738207,0.030743568,0.033985805,0.03704303,0.039930382,0.042407887,0.044651882,0.046625024,0.048308166,0.049689092,0.05050666,0.050593472,0.050298855,0.049977467,0.049670077,0.764748648,1085,667,W01001940,Butetown 2,1451,8,4
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085,667,W01001940,Butetown 2,1451,8,4
dampness,1.64e-08,1.51e-07,2.62e-07,0.000486484,0.000507821,0.00013318,2.27e-05,2.27e-05,3e-05,0.000504011,0.000503197,0.000638849,0.000501285,0.000505088,0.00080975,0.000835534,0.000829832,0.000823577,0.000825289,0.000819231,0.000812706,0.000806775,0.000800936,0.000795732,0.000790138,0.000886924,0.013692168,1085,667,W01001940,Butetown 2,1451,8,4
diet_change,0.0,0.0,0.003833006,0.003851392,0.003823208,0.003780918,0.003734465,0.003686873,0.003639065,0.003591355,0.003543893,0.003496827,0.003450286,0.003404317,0.003358945,0.003314186,0.003270017,0.003226404,0.003183323,0.003140743,0.003098583,0.003056759,0.003015228,0.00297394,0.002932851,0.002891929,0.081298513,1085,667,W01001940,Butetown 2,1451,8,4
excess_cold,1.62e-06,1.77e-05,2.95e-05,4.04e-05,9.18e-05,0.000118582,0.000121083,0.000137979,0.0007237,0.000270466,0.000828495,0.000867387,0.000835063,0.001332692,0.001491554,0.001516364,0.001514252,0.001503119,0.001551952,0.001569497,0.002290393,0.00226167,0.002229473,0.002268917,0.002240084,0.00222729,0.028081032,1085,667,W01001940,Butetown 2,1451,8,4
excess_heat,1.79e-10,-1.11e-09,2.16e-09,-1.03e-09,3.99e-10,-9.74e-09,1.85e-09,1.55e-08,1.44e-08,1.72e-09,4.45e-08,2.25e-08,4.29e-10,3.13e-08,2.74e-08,7.74e-08,3.35e-08,3.48e-08,3.65e-08,3.84e-08,4.03e-08,4.03e-08,4e-08,4.03e-08,4.03e-08,6.82e-08,6.4e-07,1085,667,W01001940,Butetown 2,1451,8,4
hassle_costs,-0.022347069,-0.026671291,-0.030879682,-0.035071323,-0.039193214,-0.043237842,-0.043579444,-0.04389865,-0.044197802,-0.044473612,-0.044729669,-0.044928057,-0.045101604,-0.045247557,-0.045366952,-0.045456405,-0.045425923,-0.045367951,-0.045282348,-0.045172212,-0.045044046,-0.044835243,-0.044609168,-0.044367018,-0.044109117,-0.043842448,-1.092435647,1085,667,W01001940,Butetown 2,1451,8,4
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085,667,W01001940,Butetown 2,1451,8,4
physical_activity,0.006728851,0.009607918,0.011789812,0.013592782,0.015244898,0.016848626,0.017555226,0.018242574,0.018891414,0.019521939,0.020181806,0.020749079,0.021297781,0.021836294,0.022359382,0.022890579,0.023342076,0.023770781,0.02418359,0.024581672,0.024955905,0.025281238,0.025582568,0.025876362,0.026154825,0.026403221,0.527471199,1085,667,W01001940,Butetown 2,1451,8,4
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085,667,W01001940,Butetown 2,1451,8,4
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085,667,W01001940,Butetown 2,1451,8,4
sum,-0.013357356,-0.014169041,-0.011530768,-0.012297319,-0.013336668,-0.014152747,-0.011693566,-0.008310841,-0.004039729,-0.000393064,0.004218649,0.008206178,0.011726379,0.01581667,0.019695736,0.023030717,0.025938175,0.028607847,0.031086867,0.033247135,0.035802673,0.037077899,0.037612549,0.037846828,0.037986288,0.038237061,0.322856554,1085,667,W01001940,Butetown 2,1451,8,4
air_quality,0.003304507,0.004223654,0.005438825,0.007043862,0.009085298,0.012056331,0.015368628,0.019821416,0.024758295,0.029611372,0.035018624,0.040123759,0.045039224,0.049780272,0.054250737,0.058472568,0.062095335,0.06537657,0.068261651,0.070722571,0.072741434,0.073936331,0.074062387,0.073630551,0.073159571,0.072709072,1.120092845,1587,776,W01001942,Butetown 3,325,2,1
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587,776,W01001942,Butetown 3,325,2,1
dampness,2.06e-08,1.89e-07,2.94e-05,0.000517237,0.000538419,0.000211998,5.34e-05,0.000106219,0.000130743,0.000647451,0.000639592,0.000891112,0.000697547,0.00070406,0.001027434,0.001079072,0.001066968,0.001073371,0.00107281,0.001072436,0.001075114,0.001085423,0.001089257,0.001090308,0.001082667,0.001195098,0.018177346,1587,776,W01001942,Butetown 3,325,2,1
diet_change,0.0,0.0,0.005606434,0.005633327,0.005592102,0.005530246,0.005462301,0.005392689,0.005322761,0.005252977,0.005183556,0.005114713,0.005046639,0.004979402,0.004913037,0.00484757,0.004782965,0.004719174,0.00465616,0.00459388,0.004532213,0.004471039,0.004410292,0.004349902,0.004289802,0.004229946,0.118913127,1587,776,W01001942,Butetown 3,325,2,1
excess_cold,2.04e-06,2.21e-05,4.46e-05,0.000100156,0.000242926,0.000297427,0.000432006,0.000739642,0.001470388,0.001592632,0.002035479,0.002825407,0.00330968,0.003034105,0.003981024,0.004492324,0.005080743,0.00514541,0.005451547,0.005849348,0.006709742,0.006621624,0.007010407,0.006934682,0.006855821,0.006836111,0.087117371,1587,776,W01001942,Butetown 3,325,2,1
excess_heat,2.25e-10,-1.37e-09,3.13e-09,-2.01e-09,2.41e-10,-1.71e-08,2.44e-09,3.23e-08,2.88e-08,2.32e-09,9.4e-08,5.07e-08,1.25e-09,6.57e-08,6.25e-08,1.79e-07,8.24e-08,8.76e-08,9.44e-08,1.01e-07,1.06e-07,1.07e-07,1.08e-07,1.09e-07,1.1e-07,1.81e-07,1.59e-06,1587,776,W01001942,Butetown 3,325,2,1
hassle_costs,-0.03268645,-0.039011372,-0.045166871,-0.051297871,-0.057326848,-0.063242816,-0.063742467,-0.064209361,-0.064646924,-0.065050344,-0.065424871,-0.065715048,-0.065968889,-0.066182372,-0.066357007,-0.066487848,-0.066443263,-0.066358469,-0.066233259,-0.066072166,-0.065884701,-0.065579291,-0.065248617,-0.064894431,-0.064517206,-0.064127157,-1.597875919,1587,776,W01001942,Butetown 3,325,2,1
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587,776,W01001942,Butetown 3,325,2,1
physical_activity,0.010959234,0.01568908,0.019303232,0.022327671,0.025132668,0.02785768,0.029091983,0.030294947,0.031453085,0.032589498,0.033716042,0.034740593,0.035735362,0.036715353,0.037669049,0.038595341,0.03942408,0.04022213,0.041003068,0.04176227,0.042483874,0.043116153,0.043709228,0.044295367,0.04486121,0.045383099,0.888131297,1587,776,W01001942,Butetown 3,325,2,1
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587,776,W01001942,Butetown 3,325,2,1
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587,776,W01001942,Butetown 3,325,2,1
sum,-0.018420648,-0.01907635,-0.014744377,-0.01567562,-0.016735435,-0.017289151,-0.013334147,-0.007854416,-0.001511623,0.004643588,0.011168516,0.017980587,0.023859564,0.029030886,0.035484337,0.040999206,0.04600691,0.050178274,0.054212071,0.05792844,0.061657782,0.063651386,0.065033062,0.065406488,0.065731975,0.06622635,0.634557655,1587,776,W01001942,Butetown 3,325,2,1
air_quality,0.002086475,0.003358989,0.004316362,0.005561314,0.007143401,0.009441177,0.012057692,0.015616461,0.01956164,0.023439826,0.027765861,0.031845073,0.035772797,0.039561211,0.043133524,0.046509267,0.049404159,0.052026343,0.054332213,0.056299411,0.057913965,0.058870338,0.058973351,0.058630927,0.058257216,0.057899903,0.889778896,1267,647,W01001943,Butetown 4,1124,6,3
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267,647,W01001943,Butetown 4,1124,6,3
dampness,0.0,1.38e-07,2.75e-07,0.000438509,0.000434854,0.000140616,1.91e-05,1.91e-05,2.23e-05,0.000454369,0.000450964,0.000569632,0.00044697,0.000452071,0.000725675,0.000749254,0.000743616,0.000737998,0.000737624,0.000732193,0.00072694,0.000721624,0.000716434,0.000711814,0.000706814,0.000702001,0.012160885,1267,647,W01001943,Butetown 4,1124,6,3
diet_change,0.0,0.0,0.004475962,0.004497432,0.00446452,0.004415137,0.004360892,0.004305316,0.004249489,0.004193775,0.004138352,0.004083391,0.004029043,0.003975364,0.003922381,0.003870114,0.003818536,0.003767608,0.0037173,0.003667578,0.003618345,0.003569506,0.003521008,0.003472795,0.003424814,0.003377027,0.094935685,1267,647,W01001943,Butetown 4,1124,6,3
excess_cold,0.0,1.62e-05,3.11e-05,3.96e-05,6.03e-05,0.000122461,0.000126852,0.000146198,0.000659622,0.000259766,0.000767111,0.000809615,0.000780039,0.000806261,0.000964491,0.000987207,0.000991009,0.000985037,0.001132649,0.001126059,0.001808373,0.001785736,0.001763184,0.00179983,0.00177776,0.001766903,0.021513363,1267,647,W01001943,Butetown 4,1124,6,3
excess_heat,0.0,-1e-09,2.3e-09,-1.38e-09,3.64e-10,-1.07e-08,2.01e-09,1.68e-08,1.49e-08,1.82e-09,4.64e-08,2.41e-08,5.29e-10,2.9e-08,2.52e-08,7.31e-08,3.17e-08,3.28e-08,3.55e-08,3.67e-08,3.87e-08,3.88e-08,3.88e-08,3.88e-08,3.88e-08,6.57e-08,6.2e-07,1267,647,W01001943,Butetown 4,1124,6,3
hassle_costs,-0.026095609,-0.031145185,-0.0360595,-0.040954255,-0.045767559,-0.050490641,-0.050889544,-0.051262294,-0.051611627,-0.051933702,-0.05223271,-0.052464376,-0.052667034,-0.05283747,-0.052976893,-0.05308135,-0.053045756,-0.052978059,-0.052878096,-0.052749486,-0.052599821,-0.052355993,-0.052091996,-0.051809228,-0.051508066,-0.051196665,-1.275682915,1267,647,W01001943,Butetown 4,1124,6,3
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267,647,W01001943,Butetown 4,1124,6,3
